N,P,Strategy,Time
100,1,0,3.099442e-06
100,1,0,2.145767e-06
100,1,0,3.099442e-06
100,1,0,2.861023e-06
100,1,0,2.861023e-06
100,1,0,1.907349e-06
100,1,0,2.145767e-06
100,1,0,1.907349e-06
100,1,0,3.099442e-06
100,1,0,1.907349e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,2.861023e-06
200,1,0,3.099442e-06
200,1,0,2.861023e-06
400,1,0,3.814697e-06
400,1,0,4.053116e-06
400,1,0,3.814697e-06
400,1,0,3.099442e-06
400,1,0,4.053116e-06
400,1,0,3.099442e-06
400,1,0,4.053116e-06
400,1,0,4.053116e-06
400,1,0,4.053116e-06
400,1,0,4.053116e-06
800,1,0,5.006790e-06
800,1,0,5.006790e-06
800,1,0,5.960464e-06
800,1,0,5.006790e-06
800,1,0,5.960464e-06
800,1,0,5.960464e-06
800,1,0,5.960464e-06
800,1,0,5.006790e-06
800,1,0,5.960464e-06
800,1,0,5.960464e-06
1600,1,0,9.059906e-06
1600,1,0,9.059906e-06
1600,1,0,1.001358e-05
1600,1,0,8.821487e-06
1600,1,0,1.001358e-05
1600,1,0,9.059906e-06
1600,1,0,9.059906e-06
1600,1,0,1.001358e-05
1600,1,0,9.059906e-06
1600,1,0,9.059906e-06
1000,1,0,7.152557e-06
1000,1,0,1.192093e-05
1000,1,0,6.914139e-06
1000,1,0,5.960464e-06
1000,1,0,5.960464e-06
1000,1,0,6.198883e-06
1000,1,0,7.152557e-06
1000,1,0,5.960464e-06
1000,1,0,5.960464e-06
1000,1,0,6.914139e-06
2000,1,0,1.096725e-05
2000,1,0,1.192093e-05
2000,1,0,1.192093e-05
2000,1,0,1.096725e-05
2000,1,0,1.096725e-05
2000,1,0,1.096725e-05
2000,1,0,1.096725e-05
2000,1,0,1.120567e-05
2000,1,0,1.096725e-05
2000,1,0,1.096725e-05
4000,1,0,2.002716e-05
4000,1,0,2.098083e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.098083e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
4000,1,0,2.002716e-05
8000,1,0,3.814697e-05
8000,1,0,3.886223e-05
8000,1,0,3.910065e-05
8000,1,0,3.910065e-05
8000,1,0,3.886223e-05
8000,1,0,3.814697e-05
8000,1,0,3.910065e-05
8000,1,0,3.790855e-05
8000,1,0,3.790855e-05
8000,1,0,3.910065e-05
16000,1,0,7.486343e-05
16000,1,0,7.891655e-05
16000,1,0,8.010864e-05
16000,1,0,7.510185e-05
16000,1,0,7.414818e-05
16000,1,0,7.486343e-05
16000,1,0,7.390976e-05
16000,1,0,7.414818e-05
16000,1,0,7.486343e-05
16000,1,0,7.486343e-05
10000,1,0,4.696846e-05
10000,1,0,4.720688e-05
10000,1,0,4.816055e-05
10000,1,0,4.720688e-05
10000,1,0,4.792213e-05
10000,1,0,4.816055e-05
10000,1,0,4.816055e-05
10000,1,0,4.792213e-05
10000,1,0,4.696846e-05
10000,1,0,4.720688e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.799004e-05
20000,1,0,9.322166e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
20000,1,0,9.298325e-05
40000,1,0,1.831055e-04
40000,1,0,1.890659e-04
40000,1,0,1.878738e-04
40000,1,0,1.828671e-04
40000,1,0,1.831055e-04
40000,1,0,1.831055e-04
40000,1,0,1.838207e-04
40000,1,0,1.900196e-04
40000,1,0,1.828671e-04
40000,1,0,1.838207e-04
80000,1,0,3.659725e-04
80000,1,0,3.650188e-04
80000,1,0,3.650188e-04
80000,1,0,3.130436e-04
80000,1,0,3.650188e-04
80000,1,0,3.640652e-04
80000,1,0,3.128052e-04
80000,1,0,3.650188e-04
80000,1,0,3.659725e-04
80000,1,0,3.650188e-04
160000,1,0,7.319450e-04
160000,1,0,7.309914e-04
160000,1,0,6.239414e-04
160000,1,0,7.321835e-04
160000,1,0,7.269382e-04
160000,1,0,6.279945e-04
160000,1,0,7.328987e-04
160000,1,0,7.319450e-04
160000,1,0,7.319450e-04
160000,1,0,7.328987e-04
100000,1,0,4.549026e-04
100000,1,0,3.950596e-04
100000,1,0,4.558563e-04
100000,1,0,4.558563e-04
100000,1,0,4.560947e-04
100000,1,0,4.558563e-04
100000,1,0,4.560947e-04
100000,1,0,4.599094e-04
100000,1,0,4.551411e-04
100000,1,0,4.549026e-04
200000,1,0,7.839203e-04
200000,1,0,9.140968e-04
200000,1,0,7.832050e-04
200000,1,0,9.148121e-04
200000,1,0,9.088516e-04
200000,1,0,9.150505e-04
200000,1,0,9.090900e-04
200000,1,0,9.138584e-04
200000,1,0,7.791519e-04
200000,1,0,7.839203e-04
400000,1,0,1.566887e-03
400000,1,0,1.566887e-03
400000,1,0,1.565933e-03
400000,1,0,1.567841e-03
400000,1,0,1.569986e-03
400000,1,0,1.567125e-03
400000,1,0,1.569986e-03
400000,1,0,1.568079e-03
400000,1,0,1.566887e-03
400000,1,0,1.570940e-03
800000,1,0,3.278017e-03
800000,1,0,3.315926e-03
800000,1,0,3.270864e-03
800000,1,0,3.288984e-03
800000,1,0,3.283978e-03
800000,1,0,3.276110e-03
800000,1,0,3.283024e-03
800000,1,0,3.273964e-03
800000,1,0,3.283978e-03
800000,1,0,3.280163e-03
1600000,1,0,6.687164e-03
1600000,1,0,6.681204e-03
1600000,1,0,6.702185e-03
1600000,1,0,6.701946e-03
1600000,1,0,6.690025e-03
1600000,1,0,6.680012e-03
1600000,1,0,6.689787e-03
1600000,1,0,6.700993e-03
1600000,1,0,6.682873e-03
1600000,1,0,6.698132e-03
1000000,1,0,4.166126e-03
1000000,1,0,4.153013e-03
1000000,1,0,4.166126e-03
1000000,1,0,4.152060e-03
1000000,1,0,4.195929e-03
1000000,1,0,4.158020e-03
1000000,1,0,4.237890e-03
1000000,1,0,4.156828e-03
1000000,1,0,4.154921e-03
1000000,1,0,4.148960e-03
2000000,1,0,8.358002e-03
2000000,1,0,8.369923e-03
2000000,1,0,8.368015e-03
2000000,1,0,8.361101e-03
2000000,1,0,8.363962e-03
2000000,1,0,8.361101e-03
2000000,1,0,8.351803e-03
2000000,1,0,8.368969e-03
2000000,1,0,8.371830e-03
2000000,1,0,8.352995e-03
4000000,1,0,1.670790e-02
4000000,1,0,1.667809e-02
4000000,1,0,1.671004e-02
4000000,1,0,1.686192e-02
4000000,1,0,1.666188e-02
4000000,1,0,1.670504e-02
4000000,1,0,1.667094e-02
4000000,1,0,1.669002e-02
4000000,1,0,1.671290e-02
4000000,1,0,1.669598e-02
8000000,1,0,3.336596e-02
8000000,1,0,3.342390e-02
8000000,1,0,3.340101e-02
8000000,1,0,3.342509e-02
8000000,1,0,3.341103e-02
8000000,1,0,3.339505e-02
8000000,1,0,3.339481e-02
8000000,1,0,3.339314e-02
8000000,1,0,3.336811e-02
8000000,1,0,3.337908e-02
16000000,1,0,6.655407e-02
16000000,1,0,6.681585e-02
16000000,1,0,6.678009e-02
16000000,1,0,6.665492e-02
16000000,1,0,6.673408e-02
16000000,1,0,6.676006e-02
16000000,1,0,6.676817e-02
16000000,1,0,6.676197e-02
16000000,1,0,6.698489e-02
16000000,1,0,6.672978e-02
10000000,1,0,4.172087e-02
10000000,1,0,4.191399e-02
10000000,1,0,4.166698e-02
10000000,1,0,4.172897e-02
10000000,1,0,4.173803e-02
10000000,1,0,4.168701e-02
10000000,1,0,4.172206e-02
10000000,1,0,4.169512e-02
10000000,1,0,4.170990e-02
10000000,1,0,4.177809e-02
20000000,1,0,8.343506e-02
20000000,1,0,8.342505e-02
20000000,1,0,8.335996e-02
20000000,1,0,8.355308e-02
20000000,1,0,8.342505e-02
20000000,1,0,8.346200e-02
20000000,1,0,8.346701e-02
20000000,1,0,8.342099e-02
20000000,1,0,8.342600e-02
20000000,1,0,8.350205e-02
40000000,1,0,1.668761e-01
40000000,1,0,1.669791e-01
40000000,1,0,1.668601e-01
40000000,1,0,1.667721e-01
40000000,1,0,1.665850e-01
40000000,1,0,1.669779e-01
40000000,1,0,1.670310e-01
40000000,1,0,1.668279e-01
40000000,1,0,1.668251e-01
40000000,1,0,1.669500e-01
80000000,1,0,3.337440e-01
80000000,1,0,3.336539e-01
80000000,1,0,3.333509e-01
80000000,1,0,3.336961e-01
80000000,1,0,3.335640e-01
80000000,1,0,3.339350e-01
80000000,1,0,3.325911e-01
80000000,1,0,3.338099e-01
80000000,1,0,3.336742e-01
80000000,1,0,3.335161e-01
160000000,1,0,6.673980e-01
160000000,1,0,6.669459e-01
160000000,1,0,6.670799e-01
160000000,1,0,6.668260e-01
160000000,1,0,6.672769e-01
160000000,1,0,6.671672e-01
160000000,1,0,6.674631e-01
160000000,1,0,6.673391e-01
160000000,1,0,6.674159e-01
160000000,1,0,6.670649e-01
100,1,1,2.145767e-06
100,1,1,2.861023e-06
100,1,1,2.861023e-06
100,1,1,1.907349e-06
100,1,1,3.099442e-06
100,1,1,3.099442e-06
100,1,1,2.861023e-06
100,1,1,2.145767e-06
100,1,1,2.861023e-06
100,1,1,1.907349e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
200,1,1,3.099442e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
200,1,1,3.099442e-06
200,1,1,3.099442e-06
200,1,1,2.861023e-06
200,1,1,3.099442e-06
200,1,1,3.099442e-06
400,1,1,4.053116e-06
400,1,1,3.814697e-06
400,1,1,4.053116e-06
400,1,1,4.053116e-06
400,1,1,3.099442e-06
400,1,1,3.814697e-06
400,1,1,3.099442e-06
400,1,1,3.099442e-06
400,1,1,3.814697e-06
400,1,1,3.099442e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.006790e-06
800,1,1,5.006790e-06
800,1,1,5.006790e-06
800,1,1,5.006790e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.960464e-06
800,1,1,5.006790e-06
1600,1,1,8.821487e-06
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1600,1,1,1.502037e-05
1600,1,1,1.001358e-05
1600,1,1,1.001358e-05
1600,1,1,9.059906e-06
1600,1,1,9.059906e-06
1000,1,1,6.914139e-06
1000,1,1,5.960464e-06
1000,1,1,6.914139e-06
1000,1,1,5.960464e-06
1000,1,1,7.152557e-06
1000,1,1,6.914139e-06
1000,1,1,6.914139e-06
1000,1,1,5.960464e-06
1000,1,1,6.914139e-06
1000,1,1,7.152557e-06
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.215935e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.192093e-05
2000,1,1,1.192093e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
2000,1,1,1.096725e-05
4000,1,1,2.002716e-05
4000,1,1,2.002716e-05
4000,1,1,2.098083e-05
4000,1,1,2.002716e-05
4000,1,1,2.002716e-05
4000,1,1,1.978874e-05
4000,1,1,2.098083e-05
4000,1,1,1.978874e-05
4000,1,1,2.098083e-05
4000,1,1,2.002716e-05
8000,1,1,3.910065e-05
8000,1,1,3.886223e-05
8000,1,1,3.886223e-05
8000,1,1,3.910065e-05
8000,1,1,3.886223e-05
8000,1,1,4.005432e-05
8000,1,1,4.005432e-05
8000,1,1,3.886223e-05
8000,1,1,3.910065e-05
8000,1,1,3.886223e-05
16000,1,1,7.700920e-05
16000,1,1,7.700920e-05
16000,1,1,7.581711e-05
16000,1,1,7.581711e-05
16000,1,1,7.605553e-05
16000,1,1,7.700920e-05
16000,1,1,7.605553e-05
16000,1,1,7.605553e-05
16000,1,1,7.700920e-05
16000,1,1,7.605553e-05
10000,1,1,4.911423e-05
10000,1,1,4.887581e-05
10000,1,1,4.911423e-05
10000,1,1,4.911423e-05
10000,1,1,5.197525e-05
10000,1,1,4.911423e-05
10000,1,1,4.911423e-05
10000,1,1,4.887581e-05
10000,1,1,4.887581e-05
10000,1,1,4.816055e-05
20000,1,1,9.489059e-05
20000,1,1,9.489059e-05
20000,1,1,9.608269e-05
20000,1,1,9.512901e-05
20000,1,1,9.608269e-05
20000,1,1,9.584427e-05
20000,1,1,9.417534e-05
20000,1,1,9.489059e-05
20000,1,1,9.512901e-05
20000,1,1,1.039505e-04
40000,1,1,1.878738e-04
40000,1,1,1.881123e-04
40000,1,1,1.869202e-04
40000,1,1,1.878738e-04
40000,1,1,1.878738e-04
40000,1,1,1.888275e-04
40000,1,1,1.888275e-04
40000,1,1,1.890659e-04
40000,1,1,1.878738e-04
40000,1,1,1.888275e-04
80000,1,1,3.740788e-04
80000,1,1,3.771782e-04
80000,1,1,3.759861e-04
80000,1,1,3.778934e-04
80000,1,1,3.740788e-04
80000,1,1,3.759861e-04
80000,1,1,3.759861e-04
80000,1,1,3.759861e-04
80000,1,1,3.771782e-04
80000,1,1,3.750324e-04
160000,1,1,7.488728e-04
160000,1,1,7.541180e-04
160000,1,1,7.472038e-04
160000,1,1,7.498264e-04
160000,1,1,7.450581e-04
160000,1,1,7.460117e-04
160000,1,1,7.498264e-04
160000,1,1,7.441044e-04
160000,1,1,7.469654e-04
160000,1,1,7.469654e-04
100000,1,1,4.689693e-04
100000,1,1,4.749298e-04
100000,1,1,4.701614e-04
100000,1,1,4.680157e-04
100000,1,1,4.689693e-04
100000,1,1,4.670620e-04
100000,1,1,4.658699e-04
100000,1,1,4.680157e-04
100000,1,1,4.701614e-04
100000,1,1,4.708767e-04
200000,1,1,9.360313e-04
200000,1,1,9.360313e-04
200000,1,1,9.381771e-04
200000,1,1,9.360313e-04
200000,1,1,9.381771e-04
200000,1,1,7.998943e-04
200000,1,1,9.360313e-04
200000,1,1,9.360313e-04
200000,1,1,9.300709e-04
200000,1,1,9.360313e-04
400000,1,1,1.607895e-03
400000,1,1,1.606941e-03
400000,1,1,1.605034e-03
400000,1,1,1.606941e-03
400000,1,1,1.604080e-03
400000,1,1,1.868963e-03
400000,1,1,1.608849e-03
400000,1,1,1.872778e-03
400000,1,1,1.608133e-03
400000,1,1,1.605988e-03
800000,1,1,3.343821e-03
800000,1,1,3.341913e-03
800000,1,1,3.347158e-03
800000,1,1,3.355980e-03
800000,1,1,3.342152e-03
800000,1,1,3.353119e-03
800000,1,1,3.345966e-03
800000,1,1,3.339052e-03
800000,1,1,3.347874e-03
800000,1,1,3.358841e-03
1600000,1,1,6.841898e-03
1600000,1,1,6.823063e-03
1600000,1,1,6.840944e-03
1600000,1,1,6.838799e-03
1600000,1,1,6.825924e-03
1600000,1,1,6.829023e-03
1600000,1,1,6.823063e-03
1600000,1,1,6.852150e-03
1600000,1,1,6.881952e-03
1600000,1,1,6.844997e-03
1000000,1,1,4.241943e-03
1000000,1,1,4.242182e-03
1000000,1,1,4.245043e-03
1000000,1,1,4.245996e-03
1000000,1,1,4.241943e-03
1000000,1,1,4.249096e-03
1000000,1,1,4.250765e-03
1000000,1,1,4.256964e-03
1000000,1,1,4.245996e-03
1000000,1,1,4.250050e-03
2000000,1,1,8.527994e-03
2000000,1,1,8.539915e-03
2000000,1,1,8.558035e-03
2000000,1,1,8.557081e-03
2000000,1,1,8.543968e-03
2000000,1,1,8.533001e-03
2000000,1,1,8.533955e-03
2000000,1,1,8.559942e-03
2000000,1,1,8.520842e-03
2000000,1,1,8.547068e-03
4000000,1,1,1.707196e-02
4000000,1,1,1.705098e-02
4000000,1,1,1.707196e-02
4000000,1,1,1.707196e-02
4000000,1,1,1.707196e-02
4000000,1,1,1.706409e-02
4000000,1,1,1.705599e-02
4000000,1,1,1.707602e-02
4000000,1,1,1.706004e-02
4000000,1,1,1.706100e-02
8000000,1,1,3.412104e-02
8000000,1,1,3.413916e-02
8000000,1,1,3.410602e-02
8000000,1,1,3.410792e-02
8000000,1,1,3.409505e-02
8000000,1,1,3.409290e-02
8000000,1,1,3.408480e-02
8000000,1,1,3.411102e-02
8000000,1,1,3.410888e-02
8000000,1,1,3.409004e-02
16000000,1,1,6.819201e-02
16000000,1,1,6.819296e-02
16000000,1,1,6.819606e-02
16000000,1,1,6.820297e-02
16000000,1,1,6.815791e-02
16000000,1,1,6.814885e-02
16000000,1,1,6.827712e-02
16000000,1,1,6.822801e-02
16000000,1,1,6.817579e-02
16000000,1,1,6.818295e-02
10000000,1,1,4.267693e-02
10000000,1,1,4.263902e-02
10000000,1,1,4.260898e-02
10000000,1,1,4.367995e-02
10000000,1,1,4.262614e-02
10000000,1,1,4.261112e-02
10000000,1,1,4.265189e-02
10000000,1,1,4.263592e-02
10000000,1,1,4.260588e-02
10000000,1,1,4.261708e-02
20000000,1,1,8.521891e-02
20000000,1,1,8.520484e-02
20000000,1,1,8.521605e-02
20000000,1,1,8.520699e-02
20000000,1,1,8.514214e-02
20000000,1,1,8.535790e-02
20000000,1,1,8.520198e-02
20000000,1,1,8.535600e-02
20000000,1,1,8.520198e-02
20000000,1,1,8.531594e-02
40000000,1,1,1.704280e-01
40000000,1,1,1.704199e-01
40000000,1,1,1.705389e-01
40000000,1,1,1.703641e-01
40000000,1,1,1.704309e-01
40000000,1,1,1.704178e-01
40000000,1,1,1.705511e-01
40000000,1,1,1.704218e-01
40000000,1,1,1.705709e-01
40000000,1,1,1.704121e-01
80000000,1,1,3.410239e-01
80000000,1,1,3.408420e-01
80000000,1,1,3.412158e-01
80000000,1,1,3.408601e-01
80000000,1,1,3.408949e-01
80000000,1,1,3.408940e-01
80000000,1,1,3.408411e-01
80000000,1,1,3.408430e-01
80000000,1,1,3.410790e-01
80000000,1,1,3.404272e-01
160000000,1,1,6.817520e-01
160000000,1,1,6.815841e-01
160000000,1,1,6.817250e-01
160000000,1,1,6.819768e-01
160000000,1,1,6.839638e-01
160000000,1,1,6.835508e-01
160000000,1,1,6.831028e-01
160000000,1,1,6.818140e-01
160000000,1,1,6.834161e-01
160000000,1,1,6.833820e-01
800,2,1,1.502037e-05
800,2,1,1.716614e-05
800,2,1,2.121925e-05
800,2,1,1.692772e-05
800,2,1,2.193451e-05
1600,2,1,1.788139e-05
1600,2,1,2.598763e-05
1600,2,1,2.312660e-05
1600,2,1,1.811981e-05
1600,2,1,3.004074e-05
1600,2,1,1.788139e-05
1600,2,1,2.312660e-05
1600,2,1,2.598763e-05
1600,2,1,2.813339e-05
1600,2,1,1.692772e-05
1000,2,1,2.503395e-05
1000,2,1,4.005432e-05
1000,2,1,2.503395e-05
1000,2,1,2.503395e-05
1000,2,1,1.597404e-05
1000,2,1,4.005432e-05
1000,2,1,2.503395e-05
1000,2,1,2.408028e-05
1000,2,1,2.288818e-05
1000,2,1,2.193451e-05
2000,2,1,2.694130e-05
2000,2,1,3.004074e-05
2000,2,1,1.716614e-05
2000,2,1,2.408028e-05
2000,2,1,1.811981e-05
2000,2,1,1.788139e-05
2000,2,1,2.789497e-05
2000,2,1,1.907349e-05
2000,2,1,1.788139e-05
2000,2,1,3.099442e-05
4000,2,1,2.789497e-05
4000,2,1,2.694130e-05
4000,2,1,2.408028e-05
4000,2,1,2.813339e-05
4000,2,1,2.288818e-05
4000,2,1,2.694130e-05
4000,2,1,2.598763e-05
4000,2,1,2.598763e-05
4000,2,1,2.598763e-05
4000,2,1,2.384186e-05
8000,2,1,4.196167e-05
8000,2,1,4.291534e-05
8000,2,1,4.196167e-05
8000,2,1,4.315376e-05
8000,2,1,3.695488e-05
8000,2,1,4.410744e-05
8000,2,1,3.790855e-05
8000,2,1,4.196167e-05
8000,2,1,4.220009e-05
8000,2,1,4.386902e-05
16000,2,1,5.698204e-05
16000,2,1,5.722046e-05
16000,2,1,5.793571e-05
16000,2,1,5.602837e-05
16000,2,1,5.578995e-05
16000,2,1,5.698204e-05
16000,2,1,5.698204e-05
16000,2,1,5.602837e-05
16000,2,1,5.698204e-05
16000,2,1,5.793571e-05
10000,2,1,4.601479e-05
10000,2,1,4.601479e-05
10000,2,1,4.601479e-05
10000,2,1,4.696846e-05
10000,2,1,4.196167e-05
10000,2,1,4.816055e-05
10000,2,1,4.506111e-05
10000,2,1,4.720688e-05
10000,2,1,4.696846e-05
10000,2,1,4.482269e-05
20000,2,1,6.294250e-05
20000,2,1,6.484985e-05
20000,2,1,6.389618e-05
20000,2,1,6.318092e-05
20000,2,1,6.413460e-05
20000,2,1,6.508827e-05
20000,2,1,6.484985e-05
20000,2,1,6.413460e-05
20000,2,1,6.413460e-05
20000,2,1,6.508827e-05
40000,2,1,1.020432e-04
40000,2,1,1.020432e-04
40000,2,1,1.018047e-04
40000,2,1,1.010895e-04
40000,2,1,1.010895e-04
40000,2,1,1.051426e-04
40000,2,1,1.118183e-04
40000,2,1,1.020432e-04
40000,2,1,9.989738e-05
40000,2,1,1.020432e-04
80000,2,1,1.869202e-04
80000,2,1,1.859665e-04
80000,2,1,1.928806e-04
80000,2,1,1.878738e-04
80000,2,1,1.869202e-04
80000,2,1,1.878738e-04
80000,2,1,1.869202e-04
80000,2,1,2.090931e-04
80000,2,1,1.859665e-04
80000,2,1,1.909733e-04
160000,2,1,3.581047e-04
160000,2,1,3.590584e-04
160000,2,1,3.650188e-04
160000,2,1,3.569126e-04
160000,2,1,3.628731e-04
160000,2,1,3.578663e-04
160000,2,1,3.581047e-04
160000,2,1,3.621578e-04
160000,2,1,3.581047e-04
160000,2,1,3.769398e-04
100000,2,1,2.319813e-04
100000,2,1,2.350807e-04
100000,2,1,2.300739e-04
100000,2,1,2.291203e-04
100000,2,1,2.670288e-04
100000,2,1,2.281666e-04
100000,2,1,2.350807e-04
100000,2,1,2.348423e-04
100000,2,1,2.348423e-04
100000,2,1,2.269745e-04
200000,2,1,4.491806e-04
200000,2,1,4.429817e-04
200000,2,1,4.439354e-04
200000,2,1,4.470348e-04
200000,2,1,4.479885e-04
200000,2,1,4.479885e-04
200000,2,1,4.479885e-04
200000,2,1,4.458427e-04
200000,2,1,4.441738e-04
200000,2,1,4.420280e-04
400000,2,1,8.699894e-04
400000,2,1,8.740425e-04
400000,2,1,8.740425e-04
400000,2,1,8.740425e-04
400000,2,1,8.900166e-04
400000,2,1,8.718967e-04
400000,2,1,8.869171e-04
400000,2,1,9.949207e-04
400000,2,1,8.740425e-04
400000,2,1,8.740425e-04
800000,2,1,1.731873e-03
800000,2,1,1.726866e-03
800000,2,1,1.729012e-03
800000,2,1,1.726151e-03
800000,2,1,1.719952e-03
800000,2,1,1.729012e-03
800000,2,1,1.723051e-03
800000,2,1,1.740217e-03
800000,2,1,1.733065e-03
800000,2,1,1.731157e-03
1600000,2,1,3.475904e-03
1600000,2,1,3.473997e-03
1600000,2,1,3.474951e-03
1600000,2,1,3.479958e-03
1600000,2,1,3.483057e-03
1600000,2,1,3.985882e-03
1600000,2,1,3.471851e-03
1600000,2,1,3.477097e-03
1600000,2,1,3.448009e-03
1600000,2,1,3.482103e-03
1000000,2,1,2.151966e-03
1000000,2,1,2.157927e-03
1000000,2,1,2.171040e-03
1000000,2,1,2.157927e-03
1000000,2,1,2.157211e-03
1000000,2,1,2.156019e-03
1000000,2,1,2.156973e-03
1000000,2,1,2.181053e-03
1000000,2,1,2.156973e-03
1000000,2,1,2.168894e-03
2000000,2,1,4.294872e-03
2000000,2,1,4.305840e-03
2000000,2,1,4.312038e-03
2000000,2,1,4.295111e-03
2000000,2,1,4.309177e-03
2000000,2,1,4.297972e-03
2000000,2,1,4.297018e-03
2000000,2,1,4.307985e-03
2000000,2,1,4.303932e-03
2000000,2,1,4.302025e-03
4000000,2,1,8.606911e-03
4000000,2,1,8.584976e-03
4000000,2,1,8.584976e-03
4000000,2,1,8.605003e-03
4000000,2,1,8.587837e-03
4000000,2,1,8.615971e-03
4000000,2,1,8.590937e-03
4000000,2,1,8.576870e-03
4000000,2,1,8.589029e-03
4000000,2,1,8.595943e-03
8000000,2,1,1.713991e-02
8000000,2,1,1.712298e-02
8000000,2,1,1.712608e-02
8000000,2,1,1.716304e-02
8000000,2,1,1.711679e-02
8000000,2,1,1.711798e-02
8000000,2,1,1.714087e-02
8000000,2,1,1.712394e-02
8000000,2,1,1.713800e-02
8000000,2,1,1.712084e-02
16000000,2,1,3.421712e-02
16000000,2,1,3.419709e-02
16000000,2,1,3.421211e-02
16000000,2,1,3.419900e-02
16000000,2,1,3.423882e-02
16000000,2,1,3.418303e-02
16000000,2,1,3.438401e-02
16000000,2,1,3.421307e-02
16000000,2,1,3.419709e-02
16000000,2,1,3.424406e-02
10000000,2,1,2.141309e-02
10000000,2,1,2.283287e-02
10000000,2,1,2.143002e-02
10000000,2,1,2.138591e-02
10000000,2,1,2.146697e-02
10000000,2,1,2.139091e-02
10000000,2,1,2.140212e-02
10000000,2,1,2.142382e-02
10000000,2,1,2.138591e-02
10000000,2,1,2.139187e-02
20000000,2,1,4.272389e-02
20000000,2,1,4.273796e-02
20000000,2,1,4.276395e-02
20000000,2,1,4.273415e-02
20000000,2,1,4.276800e-02
20000000,2,1,4.272699e-02
20000000,2,1,4.279184e-02
20000000,2,1,4.279113e-02
